1909.50  -0.0213403   0.0902933
1909.55  -0.0213159   0.0905488
1909.60  -0.0212895   0.0908034
1909.65  -0.0212611   0.0910571
1909.70  -0.0212308   0.0913097
1909.75  -0.0211986   0.0915612
1909.80  -0.0211644   0.0918115
1909.85  -0.0211283   0.0920606
1909.90  -0.0210903   0.0923083
1909.95  -0.0210504   0.0925548
1910.00  -0.0210087   0.0927997
1910.05  -0.0209651   0.0930432
1910.10  -0.0209198   0.0932851
1910.15  -0.0208726   0.0935254
1910.20  -0.0208236   0.0937640
1910.25  -0.0207729   0.0940009
1910.30  -0.0207204   0.0942359
1910.35  -0.0206662   0.0944690
1910.40  -0.0206102   0.0947002
1910.45  -0.0205526   0.0949293
1910.50  -0.0204934   0.0951564
1910.55  -0.0204325   0.0953814
1910.60  -0.0203699   0.0956041
1910.65  -0.0203058   0.0958246
1910.70  -0.0202401   0.0960427
1910.75  -0.0201729   0.0962585
1910.80  -0.0201041   0.0964718
1910.85  -0.0200338   0.0966827
1910.90  -0.0199619   0.0968910
1910.95  -0.0198887   0.0970967
1911.00  -0.0198140   0.0972997
1911.05  -0.0197378   0.0975001
1911.10  -0.0196602   0.0976976
1911.15  -0.0195813   0.0978924
1911.20  -0.0195010   0.0980843
1911.25  -0.0194194   0.0982733
1911.30  -0.0193364   0.0984593
1911.35  -0.0192521   0.0986424
1911.40  -0.0191666   0.0988224
1911.45  -0.0190798   0.0989994
1911.50  -0.0189918   0.0991733
1911.55  -0.0189025   0.0993440
1911.60  -0.0188121   0.0995115
1911.65  -0.0187204   0.0996758
1911.70  -0.0186277   0.0998369
1911.75  -0.0185337   0.0999946
1911.80  -0.0184387   0.1001491
1911.85  -0.0183426   0.1003003
1911.90  -0.0182454   0.1004481
1911.95  -0.0181471   0.1005925
1912.00  -0.0180478   0.1007336
1912.05  -0.0179474   0.1008712
1912.10  -0.0178461   0.1010054
1912.15  -0.0177437   0.1011362
1912.20  -0.0176404   0.1012635
1912.25  -0.0175361   0.1013874
1912.30  -0.0174309   0.1015078
1912.35  -0.0173247   0.1016248
1912.40  -0.0172177   0.1017383
1912.45  -0.0171097   0.1018483
1912.50  -0.0170008   0.1019548
1912.55  -0.0168911   0.1020579
1912.60  -0.0167806   0.1021576
1912.65  -0.0166691   0.1022537
1912.70  -0.0165569   0.1023465
1912.75  -0.0164439   0.1024358
1912.80  -0.0163300   0.1025217
1912.85  -0.0162153   0.1026042
1912.90  -0.0160999   0.1026834
1912.95  -0.0159837   0.1027592
1913.00  -0.0158667   0.1028316
1913.05  -0.0157490   0.1029008
1913.10  -0.0156306   0.1029667
1913.15  -0.0155114   0.1030293
1913.20  -0.0153915   0.1030887
1913.25  -0.0152708   0.1031450
1913.30  -0.0151495   0.1031981
1913.35  -0.0150275   0.1032481
1913.40  -0.0149048   0.1032950
1913.45  -0.0147814   0.1033389
1913.50  -0.0146573   0.1033798
1913.55  -0.0145326   0.1034177
1913.60  -0.0144072   0.1034527
1913.65  -0.0142811   0.1034849
1913.70  -0.0141544   0.1035143
1913.75  -0.0140271   0.1035410
1913.80  -0.0138991   0.1035649
1913.85  -0.0137704   0.1035862
1913.90  -0.0136411   0.1036049
1913.95  -0.0135112   0.1036211
1914.00  -0.0133807   0.1036347
1914.05  -0.0132496   0.1036460
1914.10  -0.0131178   0.1036549
1914.15  -0.0129854   0.1036615
1914.20  -0.0128524   0.1036659
1914.25  -0.0127188   0.1036680
1914.30  -0.0125846   0.1036681
1914.35  -0.0124498   0.1036661
1914.40  -0.0123144   0.1036622
1914.45  -0.0121784   0.1036563
1914.50  -0.0120417   0.1036486
1914.55  -0.0119045   0.1036391
1914.60  -0.0117667   0.1036279
1914.65  -0.0116283   0.1036151
1914.70  -0.0114893   0.1036007
1914.75  -0.0113497   0.1035847
1914.80  -0.0112095   0.1035674
1914.85  -0.0110687   0.1035487
1914.90  -0.0109274   0.1035287
1914.95  -0.0107854   0.1035075
1915.00  -0.0106429   0.1034851
1915.05  -0.0104998   0.1034617
1915.10  -0.0103561   0.1034372
1915.15  -0.0102118   0.1034119
1915.20  -0.0100669   0.1033856
1915.25  -0.0099215   0.1033586
1915.30  -0.0097755   0.1033309
1915.35  -0.0096289   0.1033025
1915.40  -0.0094817   0.1032735
1915.45  -0.0093340   0.1032441
1915.50  -0.0091857   0.1032142
1915.55  -0.0090368   0.1031839
1915.60  -0.0088874   0.1031534
1915.65  -0.0087374   0.1031226
1915.70  -0.0085869   0.1030917
1915.75  -0.0084358   0.1030607
1915.80  -0.0082842   0.1030296
1915.85  -0.0081320   0.1029987
1915.90  -0.0079793   0.1029678
1915.95  -0.0078260   0.1029371
1916.00  -0.0076723   0.1029066
1916.05  -0.0075180   0.1028765
1916.10  -0.0073632   0.1028467
1916.15  -0.0072079   0.1028173
1916.20  -0.0070521   0.1027885
1916.25  -0.0068957   0.1027602
1916.30  -0.0067389   0.1027325
1916.35  -0.0065817   0.1027054
1916.40  -0.0064239   0.1026791
1916.45  -0.0062657   0.1026536
1916.50  -0.0061071   0.1026290
1916.55  -0.0059480   0.1026052
1916.60  -0.0057885   0.1025824
1916.65  -0.0056286   0.1025605
1916.70  -0.0054683   0.1025398
1916.75  -0.0053076   0.1025201
1916.80  -0.0051465   0.1025016
1916.85  -0.0049850   0.1024843
1916.90  -0.0048232   0.1024682
1916.95  -0.0046611   0.1024534
1917.00  -0.0044987   0.1024400
1917.05  -0.0043359   0.1024279
1917.10  -0.0041729   0.1024173
1917.15  -0.0040096   0.1024081
1917.20  -0.0038461   0.1024004
1917.25  -0.0036823   0.1023943
1917.30  -0.0035184   0.1023898
1917.35  -0.0033542   0.1023869
1917.40  -0.0031899   0.1023856
1917.45  -0.0030255   0.1023860
1917.50  -0.0028609   0.1023882
1917.55  -0.0026962   0.1023921
1917.60  -0.0025315   0.1023978
1917.65  -0.0023668   0.1024053
1917.70  -0.0022020   0.1024147
1917.75  -0.0020372   0.1024259
1917.80  -0.0018725   0.1024390
1917.85  -0.0017078   0.1024541
1917.90  -0.0015432   0.1024711
1917.95  -0.0013788   0.1024901
1918.00  -0.0012145   0.1025111
1918.05  -0.0010504   0.1025341
1918.10  -0.0008865   0.1025592
1918.15  -0.0007228   0.1025863
1918.20  -0.0005595   0.1026155
1918.25  -0.0003964   0.1026468
1918.30  -0.0002338   0.1026802
1918.35  -0.0000715   0.1027158
1918.40   0.0000904   0.1027535
1918.45   0.0002518   0.1027934
1918.50   0.0004128   0.1028354
1918.55   0.0005732   0.1028797
1918.60   0.0007330   0.1029262
1918.65   0.0008922   0.1029748
1918.70   0.0010507   0.1030258
1918.75   0.0012086   0.1030789
1918.80   0.0013657   0.1031343
1918.85   0.0015220   0.1031920
1918.90   0.0016776   0.1032519
1918.95   0.0018322   0.1033141
1919.00   0.0019860   0.1033786
1919.05   0.0021388   0.1034454
1919.10   0.0022907   0.1035145
1919.15   0.0024415   0.1035859
1919.20   0.0025912   0.1036596
1919.25   0.0027398   0.1037356
1919.30   0.0028872   0.1038139
1919.35   0.0030335   0.1038945
1919.40   0.0031784   0.1039775
1919.45   0.0033221   0.1040627
1919.50   0.0034644   0.1041503
1919.55   0.0036053   0.1042403
1919.60   0.0037448   0.1043326
1919.65   0.0038828   0.1044272
1919.70   0.0040192   0.1045241
1919.75   0.0041541   0.1046233
1919.80   0.0042873   0.1047249
1919.85   0.0044188   0.1048289
1919.90   0.0045487   0.1049351
1919.95   0.0046767   0.1050437
1920.00   0.0048030   0.1051547
1920.05   0.0049273   0.1052679
1920.10   0.0050498   0.1053835
1920.15   0.0051703   0.1055014
1920.20   0.0052888   0.1056216
1920.25   0.0054053   0.1057442
1920.30   0.0055197   0.1058690
1920.35   0.0056319   0.1059962
1920.40   0.0057419   0.1061257
1920.45   0.0058498   0.1062575
1920.50   0.0059553   0.1063916
1920.55   0.0060586   0.1065281
1920.60   0.0061595   0.1066668
1920.65   0.0062580   0.1068078
1920.70   0.0063540   0.1069511
1920.75   0.0064476   0.1070967
1920.80   0.0065387   0.1072446
1920.85   0.0066272   0.1073948
1920.90   0.0067131   0.1075472
1920.95   0.0067964   0.1077019
1921.00   0.0068770   0.1078589
1921.05   0.0069549   0.1080182
1921.10   0.0070300   0.1081797
1921.15   0.0071024   0.1083435
1921.20   0.0071720   0.1085095
1921.25   0.0072387   0.1086778
1921.30   0.0073026   0.1088483
1921.35   0.0073636   0.1090210
1921.40   0.0074216   0.1091960
1921.45   0.0074766   0.1093732
1921.50   0.0075287   0.1095527
1921.55   0.0075778   0.1097344
1921.60   0.0076238   0.1099182
1921.65   0.0076668   0.1101043
1921.70   0.0077067   0.1102926
1921.75   0.0077435   0.1104832
1921.80   0.0077771   0.1106759
1921.85   0.0078076   0.1108708
1921.90   0.0078350   0.1110678
1921.95   0.0078592   0.1112671
1922.00   0.0078802   0.1114686
1922.05   0.0078980   0.1116722
1922.10   0.0079125   0.1118780
1922.15   0.0079239   0.1120860
1922.20   0.0079320   0.1122961
1922.25   0.0079369   0.1125084
1922.30   0.0079385   0.1127228
1922.35   0.0079369   0.1129394
1922.40   0.0079320   0.1131581
1922.45   0.0079239   0.1133790
1922.50   0.0079125   0.1136020
1922.55   0.0078979   0.1138272
1922.60   0.0078800   0.1140544
1922.65   0.0078589   0.1142838
1922.70   0.0078345   0.1145154
1922.75   0.0078069   0.1147490
1922.80   0.0077760   0.1149847
1922.85   0.0077420   0.1152226
1922.90   0.0077047   0.1154625
1922.95   0.0076643   0.1157046
1923.00   0.0076206   0.1159487
1923.05   0.0075738   0.1161949
1923.10   0.0075239   0.1164433
1923.15   0.0074708   0.1166937
1923.20   0.0074146   0.1169461
1923.25   0.0073554   0.1172007
1923.30   0.0072931   0.1174573
1923.35   0.0072277   0.1177160
1923.40   0.0071593   0.1179768
1923.45   0.0070879   0.1182396
1923.50   0.0070136   0.1185045
1923.55   0.0069363   0.1187714
1923.60   0.0068562   0.1190404
1923.65   0.0067732   0.1193114
1923.70   0.0066873   0.1195845
1923.75   0.0065986   0.1198595
1923.80   0.0065072   0.1201367
1923.85   0.0064130   0.1204158
1923.90   0.0063161   0.1206970
1923.95   0.0062166   0.1209802
1924.00   0.0061145   0.1212654
1924.05   0.0060097   0.1215526
1924.10   0.0059025   0.1218418
1924.15   0.0057927   0.1221330
1924.20   0.0056805   0.1224262
1924.25   0.0055659   0.1227214
1924.30   0.0054489   0.1230186
1924.35   0.0053296   0.1233178
1924.40   0.0052080   0.1236189
1924.45   0.0050842   0.1239220
1924.50   0.0049582   0.1242271
1924.55   0.0048301   0.1245341
1924.60   0.0046999   0.1248430
1924.65   0.0045677   0.1251540
1924.70   0.0044334   0.1254668
1924.75   0.0042973   0.1257816
1924.80   0.0041592   0.1260983
1924.85   0.0040193   0.1264169
1924.90   0.0038777   0.1267374
1924.95   0.0037343   0.1270599
1925.00   0.0035892   0.1273842
1925.05   0.0034424   0.1277104
1925.10   0.0032941   0.1280384
1925.15   0.0031443   0.1283684
1925.20   0.0029930   0.1287002
1925.25   0.0028403   0.1290338
1925.30   0.0026862   0.1293693
1925.35   0.0025308   0.1297066
1925.40   0.0023741   0.1300457
1925.45   0.0022162   0.1303866
1925.50   0.0020572   0.1307293
1925.55   0.0018970   0.1310738
1925.60   0.0017358   0.1314200
1925.65   0.0015736   0.1317680
1925.70   0.0014104   0.1321177
1925.75   0.0012463   0.1324692
1925.80   0.0010813   0.1328223
1925.85   0.0009156   0.1331772
1925.90   0.0007491   0.1335337
1925.95   0.0005819   0.1338919
1926.00   0.0004141   0.1342518
1926.05   0.0002456   0.1346132
1926.10   0.0000766   0.1349763
1926.15  -0.0000929   0.1353409
1926.20  -0.0002629   0.1357072
1926.25  -0.0004333   0.1360750
1926.30  -0.0006041   0.1364443
1926.35  -0.0007752   0.1368151
1926.40  -0.0009466   0.1371874
1926.45  -0.0011182   0.1375612
1926.50  -0.0012900   0.1379364
1926.55  -0.0014620   0.1383131
1926.60  -0.0016340   0.1386911
1926.65  -0.0018062   0.1390706
1926.70  -0.0019783   0.1394513
1926.75  -0.0021504   0.1398334
1926.80  -0.0023225   0.1402168
1926.85  -0.0024945   0.1406015
1926.90  -0.0026664   0.1409874
1926.95  -0.0028380   0.1413745
1927.00  -0.0030095   0.1417628
1927.05  -0.0031808   0.1421523
1927.10  -0.0033517   0.1425429
1927.15  -0.0035224   0.1429346
1927.20  -0.0036927   0.1433274
1927.25  -0.0038626   0.1437212
1927.30  -0.0040322   0.1441160
1927.35  -0.0042013   0.1445118
1927.40  -0.0043699   0.1449085
1927.45  -0.0045380   0.1453061
1927.50  -0.0047057   0.1457046
1927.55  -0.0048727   0.1461039
1927.60  -0.0050392   0.1465040
1927.65  -0.0052051   0.1469049
1927.70  -0.0053703   0.1473065
1927.75  -0.0055349   0.1477088
1927.80  -0.0056988   0.1481118
1927.85  -0.0058620   0.1485154
1927.90  -0.0060245   0.1489195
1927.95  -0.0061862   0.1493242
1928.00  -0.0063472   0.1497294
1928.05  -0.0065074   0.1501351
1928.10  -0.0066667   0.1505411
1928.15  -0.0068253   0.1509476
1928.20  -0.0069830   0.1513544
1928.25  -0.0071398   0.1517615
1928.30  -0.0072958   0.1521689
1928.35  -0.0074508   0.1525764
1928.40  -0.0076050   0.1529842
1928.45  -0.0077582   0.1533921
1928.50  -0.0079104   0.1538001
1928.55  -0.0080617   0.1542081
1928.60  -0.0082121   0.1546162
1928.65  -0.0083614   0.1550242
1928.70  -0.0085097   0.1554321
1928.75  -0.0086570   0.1558399
1928.80  -0.0088033   0.1562476
1928.85  -0.0089486   0.1566551
1928.90  -0.0090928   0.1570623
1928.95  -0.0092359   0.1574692
1929.00  -0.0093780   0.1578758
1929.05  -0.0095190   0.1582820
1929.10  -0.0096588   0.1586878
1929.15  -0.0097976   0.1590932
1929.20  -0.0099353   0.1594980
1929.25  -0.0100718   0.1599023
1929.30  -0.0102072   0.1603060
1929.35  -0.0103414   0.1607091
1929.40  -0.0104745   0.1611116
1929.45  -0.0106064   0.1615133
1929.50  -0.0107371   0.1619142
1929.55  -0.0108666   0.1623144
1929.60  -0.0109950   0.1627138
1929.65  -0.0111221   0.1631122
1929.70  -0.0112480   0.1635098
1929.75  -0.0113726   0.1639064
1929.80  -0.0114961   0.1643020
1929.85  -0.0116183   0.1646966
1929.90  -0.0117392   0.1650902
1929.95  -0.0118588   0.1654826
1930.00  -0.0119772   0.1658739
1930.05  -0.0120943   0.1662640
1930.10  -0.0122101   0.1666530
1930.15  -0.0123245   0.1670406
1930.20  -0.0124376   0.1674270
1930.25  -0.0125494   0.1678121
1930.30  -0.0126599   0.1681959
1930.35  -0.0127690   0.1685783
1930.40  -0.0128767   0.1689592
1930.45  -0.0129830   0.1693387
1930.50  -0.0130879   0.1697168
1930.55  -0.0131914   0.1700934
1930.60  -0.0132935   0.1704684
1930.65  -0.0133941   0.1708419
1930.70  -0.0134933   0.1712138
1930.75  -0.0135910   0.1715841
1930.80  -0.0136872   0.1719527
1930.85  -0.0137819   0.1723198
1930.90  -0.0138751   0.1726851
1930.95  -0.0139668   0.1730487
1931.00  -0.0140569   0.1734106
1931.05  -0.0141454   0.1737708
1931.10  -0.0142324   0.1741292
1931.15  -0.0143177   0.1744858
1931.20  -0.0144014   0.1748406
1931.25  -0.0144835   0.1751936
1931.30  -0.0145639   0.1755448
1931.35  -0.0146426   0.1758941
1931.40  -0.0147197   0.1762416
1931.45  -0.0147950   0.1765872
1931.50  -0.0148685   0.1769309
1931.55  -0.0149403   0.1772727
1931.60  -0.0150103   0.1776126
1931.65  -0.0150785   0.1779506
1931.70  -0.0151449   0.1782867
1931.75  -0.0152094   0.1786208
1931.80  -0.0152721   0.1789530
1931.85  -0.0153328   0.1792832
1931.90  -0.0153916   0.1796115
1931.95  -0.0154485   0.1799379
1932.00  -0.0155034   0.1802623
1932.05  -0.0155563   0.1805848
1932.10  -0.0156072   0.1809053
1932.15  -0.0156560   0.1812238
1932.20  -0.0157028   0.1815405
1932.25  -0.0157475   0.1818551
1932.30  -0.0157901   0.1821678
1932.35  -0.0158305   0.1824786
1932.40  -0.0158687   0.1827875
1932.45  -0.0159048   0.1830944
1932.50  -0.0159386   0.1833994
1932.55  -0.0159702   0.1837025
1932.60  -0.0159995   0.1840038
1932.65  -0.0160265   0.1843031
1932.70  -0.0160511   0.1846005
1932.75  -0.0160735   0.1848961
1932.80  -0.0160934   0.1851898
1932.85  -0.0161109   0.1854817
1932.90  -0.0161260   0.1857718
1932.95  -0.0161387   0.1860600
1933.00  -0.0161489   0.1863465
1933.05  -0.0161566   0.1866311
1933.10  -0.0161617   0.1869140
1933.15  -0.0161643   0.1871952
1933.20  -0.0161643   0.1874747
1933.25  -0.0161617   0.1877524
1933.30  -0.0161565   0.1880284
1933.35  -0.0161486   0.1883028
1933.40  -0.0161381   0.1885756
1933.45  -0.0161249   0.1888467
1933.50  -0.0161089   0.1891162
1933.55  -0.0160903   0.1893841
1933.60  -0.0160688   0.1896505
1933.65  -0.0160446   0.1899153
1933.70  -0.0160176   0.1901786
1933.75  -0.0159878   0.1904404
1933.80  -0.0159552   0.1907008
1933.85  -0.0159197   0.1909597
1933.90  -0.0158814   0.1912172
1933.95  -0.0158401   0.1914733
1934.00  -0.0157960   0.1917281
1934.05  -0.0157490   0.1919815
1934.10  -0.0156990   0.1922336
1934.15  -0.0156461   0.1924844
1934.20  -0.0155903   0.1927339
1934.25  -0.0155315   0.1929822
1934.30  -0.0154697   0.1932292
1934.35  -0.0154050   0.1934751
1934.40  -0.0153373   0.1937198
1934.45  -0.0152666   0.1939634
1934.50  -0.0151929   0.1942058
1934.55  -0.0151163   0.1944472
1934.60  -0.0150366   0.1946875
1934.65  -0.0149539   0.1949267
1934.70  -0.0148683   0.1951650
1934.75  -0.0147796   0.1954022
1934.80  -0.0146880   0.1956385
1934.85  -0.0145933   0.1958738
1934.90  -0.0144957   0.1961081
1934.95  -0.0143951   0.1963416
1935.00  -0.0142916   0.1965742
1935.05  -0.0141850   0.1968059
1935.10  -0.0140756   0.1970368
1935.15  -0.0139631   0.1972669
1935.20  -0.0138478   0.1974961
1935.25  -0.0137296   0.1977246
1935.30  -0.0136084   0.1979523
1935.35  -0.0134844   0.1981792
1935.40  -0.0133575   0.1984054
1935.45  -0.0132278   0.1986309
1935.50  -0.0130953   0.1988557
1935.55  -0.0129600   0.1990798
1935.60  -0.0128219   0.1993032
1935.65  -0.0126811   0.1995260
1935.70  -0.0125376   0.1997481
1935.75  -0.0123913   0.1999696
1935.80  -0.0122425   0.2001904
1935.85  -0.0120910   0.2004106
1935.90  -0.0119369   0.2006302
1935.95  -0.0117803   0.2008492
1936.00  -0.0116212   0.2010676
1936.05  -0.0114596   0.2012855
1936.10  -0.0112956   0.2015027
1936.15  -0.0111292   0.2017193
1936.20  -0.0109604   0.2019354
1936.25  -0.0107893   0.2021508
1936.30  -0.0106160   0.2023657
1936.35  -0.0104404   0.2025800
1936.40  -0.0102627   0.2027938
1936.45  -0.0100829   0.2030069
1936.50  -0.0099010   0.2032195
1936.55  -0.0097170   0.2034314
1936.60  -0.0095312   0.2036428
1936.65  -0.0093434   0.2038535
1936.70  -0.0091537   0.2040637
1936.75  -0.0089623   0.2042732
1936.80  -0.0087691   0.2044820
1936.85  -0.0085742   0.2046903
1936.90  -0.0083777   0.2048979
1936.95  -0.0081796   0.2051048
1937.00  -0.0079801   0.2053110
1937.05  -0.0077791   0.2055165
1937.10  -0.0075767   0.2057213
1937.15  -0.0073730   0.2059254
1937.20  -0.0071681   0.2061287
1937.25  -0.0069619   0.2063313
1937.30  -0.0067547   0.2065331
1937.35  -0.0065464   0.2067341
1937.40  -0.0063371   0.2069342
1937.45  -0.0061269   0.2071335
1937.50  -0.0059158   0.2073319
1937.55  -0.0057039   0.2075295
1937.60  -0.0054914   0.2077261
1937.65  -0.0052782   0.2079218
1937.70  -0.0050644   0.2081165
1937.75  -0.0048500   0.2083102
1937.80  -0.0046353   0.2085029
1937.85  -0.0044202   0.2086945
1937.90  -0.0042047   0.2088851
1937.95  -0.0039891   0.2090745
1938.00  -0.0037732   0.2092628
1938.05  -0.0035573   0.2094500
1938.10  -0.0033413   0.2096359
1938.15  -0.0031254   0.2098207
1938.20  -0.0029096   0.2100042
1938.25  -0.0026939   0.2101864
1938.30  -0.0024785   0.2103673
1938.35  -0.0022634   0.2105468
1938.40  -0.0020486   0.2107250
1938.45  -0.0018343   0.2109018
1938.50  -0.0016204   0.2110771
1938.55  -0.0014071   0.2112510
1938.60  -0.0011945   0.2114233
1938.65  -0.0009825   0.2115942
1938.70  -0.0007712   0.2117634
1938.75  -0.0005607   0.2119311
1938.80  -0.0003511   0.2120972
1938.85  -0.0001424   0.2122616
1938.90   0.0000653   0.2124243
1938.95   0.0002721   0.2125854
1939.00   0.0004778   0.2127447
1939.05   0.0006823   0.2129022
1939.10   0.0008857   0.2130580
1939.15   0.0010879   0.2132119
1939.20   0.0012888   0.2133640
1939.25   0.0014884   0.2135142
